dataset_id,subject_id,trial_id,t,aoi,aoi_data_id
0,0,0,-9500,target_box,406
0,0,0,-9475,target_box,407
0,0,0,-9450,target_box,408
0,0,0,-9425,target_box,409
0,0,0,-9400,target_box,410
0,0,0,-9375,target_box,411
0,0,0,-9300,target_box,412
0,0,0,-9275,target_box,413
0,0,0,-9150,target_exit,414
0,0,0,-9100,target_box,415
0,0,0,-9075,target_box,416
0,0,0,-9050,target_box,417
0,0,0,-9025,target_box,418
0,0,0,-8975,target_box,419
0,0,0,-8900,target_box,420
0,0,0,-8875,target_box,421
0,0,0,-8825,target_box,422
0,0,0,-8800,target_box,423
0,0,0,-8775,target_box,424
0,0,0,-8675,target_box,425
0,0,0,-8650,target_box,426
0,0,0,-8625,target_box,427
0,0,0,-8600,target_box,428
0,0,0,-8575,target_box,429
0,0,0,-8550,target_box,430
0,0,0,-8250,other_other,431
0,0,0,-8225,target_box,432
0,0,0,-7925,target_box,433
0,0,0,-7675,target_box,434
0,0,0,-7575,target_box,435
0,0,0,-7525,target_box,436
0,0,0,-6875,other_other,437
0,0,0,-6850,other_other,438
0,0,0,-6825,window_window,439
0,0,0,-6525,window_window,440
0,0,0,-6500,window_window,441
0,0,0,-6475,window_window,442
0,0,0,-6450,other_other,443
0,0,0,-6425,window_window,444
0,0,0,-6400,window_window,445
0,0,0,-6025,window_window,446
0,0,0,-6000,window_window,447
0,0,0,-5925,window_window,448
0,0,0,-5900,window_window,449
0,0,0,-5875,window_window,450
0,0,0,-5825,window_window,451
0,0,0,-5800,window_window,452
0,0,0,-5775,window_window,453
0,0,0,-5475,window_window,454
0,0,0,-5400,window_window,455
0,0,0,-5375,window_window,456
0,0,0,-5325,window_window,457
0,0,0,-5025,window_window,458
0,0,0,-4525,window_window,459
0,0,0,-4500,window_window,460
0,0,0,-4425,window_window,461
0,0,0,-4375,window_window,462
0,0,0,-4350,window_window,463
0,0,0,-4325,window_window,464
0,0,0,-4000,window_window,465
0,0,0,-2875,target_exit,466
0,0,0,-2550,other_other,467
0,0,0,-2300,window_window,468
0,0,0,-2275,window_window,469
0,0,0,-2250,window_window,470
0,0,0,-2225,window_window,471
0,0,0,-2200,window_window,472
0,0,0,-2150,window_window,473
0,0,0,-2125,window_window,474
0,0,0,-2100,window_window,475
0,0,0,-1950,window_window,476
0,0,0,-1925,window_window,477
0,0,0,-1900,window_window,478
0,0,0,-1775,window_window,479
0,0,0,-1750,window_window,480
0,0,0,-1725,window_window,481
0,0,0,-1700,window_window,482
0,0,0,-1675,window_window,483
0,0,0,-1375,window_window,484
0,0,0,-1350,window_window,485
0,0,0,-1325,window_window,486
0,0,0,-1300,window_window,487
0,0,0,-1275,window_window,488
0,0,0,-1100,window_window,489
0,0,0,-950,other_other,490
0,0,0,-925,other_other,491
0,0,0,-900,other_other,492
0,0,0,-875,other_other,493
0,0,0,-800,other_other,494
0,0,0,-775,other_other,495
0,0,0,-750,window_window,496
0,0,0,-725,other_other,497
0,0,0,-700,other_other,498
0,0,0,-650,other_other,499
0,0,0,600,target_box,500
0,0,0,700,target_box,501
0,0,0,725,target_box,502
0,0,0,750,target_box,503
0,0,0,775,target_box,504
0,0,0,800,target_box,505
0,0,0,1050,target_box,506
0,0,0,1075,target_box,507
0,0,0,1100,target_box,508
0,0,0,1125,target_box,509
0,0,0,1150,other_other,510
0,0,0,1175,target_box,511
0,0,0,1200,target_box,512
0,0,0,1225,target_box,513
0,0,0,1250,other_other,514
0,0,0,1300,target_box,515
0,0,0,1325,target_box,516
0,0,0,1350,target_box,517
0,0,0,1375,target_box,518
0,0,0,1400,target_box,519
0,0,0,1425,target_box,520
0,0,0,1450,target_box,521
0,0,0,1475,target_box,522
0,0,0,1500,target_box,523
0,0,0,1525,target_box,524
0,0,0,1550,target_box,525
0,0,0,1575,target_box,526
0,0,0,1600,target_box,527
0,0,0,1625,target_box,528
0,0,0,1650,target_box,529
0,0,0,1675,target_box,530
0,0,0,1700,target_box,531
0,0,0,1725,target_box,532
0,0,0,1750,target_box,533
0,0,0,1775,target_box,534
0,0,0,1800,target_box,535
0,0,0,1825,target_box,536
0,0,0,1850,target_box,537
0,0,0,1875,target_box,538
0,0,0,1900,target_box,539
0,0,0,1925,target_box,540
0,0,0,1950,target_box,541
0,0,0,1975,target_box,542
0,0,0,2000,target_box,543
0,0,0,2025,target_box,544
0,0,0,2050,target_box,545
0,0,0,2075,target_box,546
0,0,0,2100,target_box,547
0,0,0,2125,target_box,548
0,0,0,2150,target_box,549
0,0,0,2175,target_box,550
0,0,0,2200,target_box,551
0,0,0,2225,target_box,552
0,0,0,2250,target_box,553
0,0,0,2275,target_box,554
0,0,0,2300,target_box,555
0,0,0,2325,target_box,556
0,0,0,2350,target_box,557
0,0,0,2375,target_box,558
0,0,0,2400,target_box,559
0,0,0,2425,target_box,560
0,0,0,2450,target_box,561
0,0,0,2475,target_box,562
0,0,0,2500,target_box,563
0,0,0,2525,target_box,564
0,0,0,2600,target_box,565
0,0,0,2625,target_box,566
0,0,0,2650,target_box,567
0,0,0,2675,target_box,568
0,0,0,2700,target_box,569
0,0,0,2725,target_box,570
0,0,0,2750,target_box,571
0,0,0,2775,target_box,572
0,0,0,2800,target_box,573
0,0,0,2825,target_box,574
0,0,0,2850,target_box,575
0,0,0,2875,target_box,576
0,0,0,2900,target_box,577
0,0,0,2925,target_box,578
0,0,0,2950,target_box,579
0,0,0,2975,target_box,580
0,0,0,3000,target_box,581
0,0,0,3025,target_box,582
0,0,0,3050,target_box,583
0,0,0,3075,target_box,584
0,0,0,3125,target_box,585
0,0,0,3150,target_box,586
0,0,0,3175,target_box,587
0,0,0,3200,target_box,588
0,0,0,3225,target_box,589
0,0,0,3250,target_box,590
0,0,0,3275,target_box,591
0,0,0,3300,target_box,592
0,0,0,3725,target_box,593
0,0,0,3750,target_box,594
0,0,0,3775,target_box,595
0,0,0,3800,target_box,596
0,0,0,3825,target_box,597
0,0,0,3850,target_box,598
0,0,0,3875,target_box,599
0,0,0,3900,target_box,600
0,0,0,3925,target_box,601
0,0,0,3950,target_box,602
0,0,0,3975,other_other,603
0,0,0,4000,other_other,604
0,0,0,4025,target_box,605
0,0,0,4050,target_box,606
0,0,0,4075,other_other,607
0,0,0,4100,other_other,608
0,0,0,4125,target_box,609
0,0,0,4150,other_other,610
0,0,0,4175,target_exit,611
0,0,0,4200,other_other,612
0,0,0,4225,target_box,613
0,0,0,4250,target_box,614
0,0,0,4275,target_box,615
0,0,0,4300,target_box,616
0,0,0,4350,target_box,617
0,0,0,4375,target_box,618
0,0,0,4400,target_box,619
0,0,0,4425,target_box,620
0,0,0,4450,target_box,621
0,0,0,4500,target_box,622
0,0,0,4525,target_box,623
0,0,0,4550,target_box,624
0,0,0,4700,target_box,625
0,0,0,4950,target_box,626
