participant_lab_id,lab_id,participant_id,age_cohort,participant_gender,age_years,age_years_n,age_days,age_days_num,age_mo,age_exclusion
lmuMunich_LMU_270-toddlers,lmuMunich,LMU_270-toddlers,toddlers,girl,NA,NA,710,710,23.326488706365502,no
lmuMunich_LMU_273-toddlers,lmuMunich,LMU_273-toddlers,toddlers,girl,NA,NA,811,811,26.644763860369608,no
lmuMunich_LMU_278-toddlers,lmuMunich,LMU_278-toddlers,toddlers,boy,NA,NA,599,599,19.679671457905542,no
lmuMunich_LMU_292-toddlers,lmuMunich,LMU_292-toddlers,toddlers,girl,NA,NA,552,552,18.135523613963038,no
lmuMunich_LMU_346-toddlers,lmuMunich,LMU_346-toddlers,toddlers,girl,NA,NA,782,782,25.691991786447637,no
lmuMunich_LMU_350-toddlers,lmuMunich,LMU_350-toddlers,toddlers,girl,NA,NA,638,638,20.960985626283367,no
lmuMunich_LMU_358-toddlers,lmuMunich,LMU_358-toddlers,toddlers,boy,NA,NA,747,747,24.542094455852155,no
lmuMunich_LMU_373-toddlers,lmuMunich,LMU_373-toddlers,toddlers,girl,NA,NA,549,549,18.036960985626283,no
lmuMunich_LMU_379-toddlers,lmuMunich,LMU_379-toddlers,toddlers,girl,NA,NA,668,668,21.946611909650926,no
lmuMunich_LMU_383-toddlers,lmuMunich,LMU_383-toddlers,toddlers,girl,NA,NA,627,627,20.59958932238193,no
lmuMunich_LMU_411-toddlers,lmuMunich,LMU_411-toddlers,toddlers,boy,NA,NA,639,639,20.993839835728952,no
lmuMunich_LMU_426-toddlers,lmuMunich,LMU_426-toddlers,toddlers,girl,NA,NA,818,818,26.87474332648871,no
lmuMunich_LMU_435-toddlers,lmuMunich,LMU_435-toddlers,toddlers,girl,NA,NA,582,582,19.121149897330596,no
lmuMunich_LMU_438-toddlers,lmuMunich,LMU_438-toddlers,toddlers,girl,NA,NA,781,781,25.659137577002056,no
lmuMunich_LMU_452-toddlers,lmuMunich,LMU_452-toddlers,toddlers,girl,NA,NA,649,649,21.322381930184804,no
lmuMunich_LMU_476-toddlers,lmuMunich,LMU_476-toddlers,toddlers,boy,NA,NA,670,670,22.012320328542096,no
lmuMunich_LMU_477-toddlers,lmuMunich,LMU_477-toddlers,toddlers,girl,NA,NA,818,818,26.87474332648871,no
lmuMunich_LMU_490-toddlers,lmuMunich,LMU_490-toddlers,toddlers,girl,NA,NA,554,554,18.201232032854207,no
lmuMunich_LMU_55-toddlers,lmuMunich,LMU_55-toddlers,toddlers,girl,NA,NA,592,592,19.449691991786448,no
lmuMunich_LMU_569-toddlers,lmuMunich,LMU_569-toddlers,toddlers,boy,NA,NA,553,553,18.168377823408623,no
lmuMunich_LMU_576-toddlers,lmuMunich,LMU_576-toddlers,toddlers,girl,NA,NA,599,599,19.679671457905542,no
lmuMunich_LMU_613-toddlers,lmuMunich,LMU_613-toddlers,toddlers,girl,NA,NA,572,572,18.79260780287474,no
lmuMunich_LMU_694-toddlers,lmuMunich,LMU_694-toddlers,toddlers,boy,NA,NA,648,648,21.289527720739223,no
lmuMunich_LMU_725-toddlers,lmuMunich,LMU_725-toddlers,toddlers,girl,NA,NA,630,630,20.698151950718685,no
lmuMunich_LMU_769-toddlers,lmuMunich,LMU_769-toddlers,toddlers,girl,NA,NA,812,812,26.677618069815196,no
lmuMunich_LMU_775-toddlers,lmuMunich,LMU_775-toddlers,toddlers,girl,NA,NA,553,553,18.168377823408623,no
lmuMunich_LMU_822-toddlers,lmuMunich,LMU_822-toddlers,toddlers,girl,NA,NA,756,756,24.837782340862425,no
lmuMunich_LMU_831-toddlers,lmuMunich,LMU_831-toddlers,toddlers,boy,NA,NA,688,688,22.60369609856263,no
lmuMunich_LMU_842-toddlers,lmuMunich,LMU_842-toddlers,toddlers,boy,NA,NA,756,756,24.837782340862425,no
lmuMunich_LMU_917-toddlers,lmuMunich,LMU_917-toddlers,toddlers,girl,NA,NA,578,578,18.989733059548254,no
lmuMunich_LMU_923-toddlers,lmuMunich,LMU_923-toddlers,toddlers,girl,NA,NA,753,753,24.739219712525667,no
lmuMunich_LMU_966-toddlers,lmuMunich,LMU_966-toddlers,toddlers,girl,NA,NA,814,814,26.743326488706366,no
lmuMunich_LMU_968-toddlers,lmuMunich,LMU_968-toddlers,toddlers,boy,NA,NA,552,552,18.135523613963038,no
lmuMunich_LMU_970-toddlers,lmuMunich,LMU_970-toddlers,toddlers,boy,NA,NA,678,678,22.275154004106774,no
lmuMunich_LMU_974-toddlers,lmuMunich,LMU_974-toddlers,toddlers,girl,NA,NA,568,568,18.661190965092402,no
lmuMunich_LMU_992-toddlers,lmuMunich,LMU_992-toddlers,toddlers,girl,NA,NA,604,604,19.84394250513347,no
mecdmpihcbs_MPI_981-adults,mecdmpihcbs,MPI_981-adults,adults,man,37,37,NA,NA,NA,no
mecdmpihcbs_MPI_982-adults,mecdmpihcbs,MPI_982-adults,adults,man,24,24,NA,NA,NA,no
mecdmpihcbs_MPI_983-adults,mecdmpihcbs,MPI_983-adults,adults,woman,26,26,NA,NA,NA,no
mecdmpihcbs_MPI_984-adults,mecdmpihcbs,MPI_984-adults,adults,woman,23,23,NA,NA,NA,no
mecdmpihcbs_MPI_985-adults,mecdmpihcbs,MPI_985-adults,adults,man,21,21,NA,NA,NA,no
mecdmpihcbs_MPI_986-adults,mecdmpihcbs,MPI_986-adults,adults,woman,19,19,NA,NA,NA,no
mecdmpihcbs_MPI_987-adults,mecdmpihcbs,MPI_987-adults,adults,man,26,26,NA,NA,NA,no
mecdmpihcbs_MPI_988-adults,mecdmpihcbs,MPI_988-adults,adults,man,25,25,NA,NA,NA,no
mecdmpihcbs_MPI_989-adults,mecdmpihcbs,MPI_989-adults,adults,man,36,36,NA,NA,NA,no
mecdmpihcbs_MPI_990-adults,mecdmpihcbs,MPI_990-adults,adults,man,36,36,NA,NA,NA,no
mecdmpihcbs_MPI_991-adults,mecdmpihcbs,MPI_991-adults,adults,woman,34,34,NA,NA,NA,no
mecdmpihcbs_MPI_992-adults,mecdmpihcbs,MPI_992-adults,adults,man,24,24,NA,NA,NA,no
mecdmpihcbs_MPI_993-adults,mecdmpihcbs,MPI_993-adults,adults,woman,27,27,NA,NA,NA,no
mecdmpihcbs_MPI_994-adults,mecdmpihcbs,MPI_994-adults,adults,woman,21,21,NA,NA,NA,no
mecdmpihcbs_MPI_995-adults,mecdmpihcbs,MPI_995-adults,adults,woman,29,29,NA,NA,NA,no
mecdmpihcbs_MPI_996-adults,mecdmpihcbs,MPI_996-adults,adults,man,35,35,NA,NA,NA,no
mecdmpihcbs_MPI_997-adults,mecdmpihcbs,MPI_997-adults,adults,woman,27,27,NA,NA,NA,no
mecdmpihcbs_MPI_998-adults,mecdmpihcbs,MPI_998-adults,adults,woman,29,29,NA,NA,NA,no
mecdmpihcbs_MPI_999-adults,mecdmpihcbs,MPI_999-adults,adults,woman,29,29,NA,NA,NA,no
mecdmpihcbs_MPI_005-toddlers,mecdmpihcbs,MPI_005-toddlers,toddlers,girl,NA,NA,695,695,22.833675564681727,no
mecdmpihcbs_MPI_006-toddlers,mecdmpihcbs,MPI_006-toddlers,toddlers,boy,NA,NA,737,737,24.213552361396303,no
mecdmpihcbs_MPI_007-toddlers,mecdmpihcbs,MPI_007-toddlers,toddlers,boy,NA,NA,671,671,22.04517453798768,no
mecdmpihcbs_MPI_008-toddlers,mecdmpihcbs,MPI_008-toddlers,toddlers,girl,NA,NA,667,667,21.913757700205338,no
mecdmpihcbs_MPI_010-toddlers,mecdmpihcbs,MPI_010-toddlers,toddlers,girl,NA,NA,664,664,21.815195071868583,no
mecdmpihcbs_MPI_011-toddlers,mecdmpihcbs,MPI_011-toddlers,toddlers,girl,NA,NA,750,750,24.64065708418891,no
mecdmpihcbs_MPI_012-toddlers,mecdmpihcbs,MPI_012-toddlers,toddlers,boy,NA,NA,742,742,24.37782340862423,no
mecdmpihcbs_MPI_013-toddlers,mecdmpihcbs,MPI_013-toddlers,toddlers,boy,NA,NA,803,803,26.381930184804926,no
mecdmpihcbs_MPI_014-toddlers,mecdmpihcbs,MPI_014-toddlers,toddlers,girl,NA,NA,764,764,25.100616016427107,no
mecdmpihcbs_MPI_016-toddlers,mecdmpihcbs,MPI_016-toddlers,toddlers,girl,NA,NA,761,761,25.002053388090346,no
mecdmpihcbs_MPI_017-toddlers,mecdmpihcbs,MPI_017-toddlers,toddlers,girl,NA,NA,614,614,20.17248459958932,no
mecdmpihcbs_MPI_018-toddlers,mecdmpihcbs,MPI_018-toddlers,toddlers,boy,NA,NA,706,706,23.195071868583163,no
mecdmpihcbs_MPI_019-toddlers,mecdmpihcbs,MPI_019-toddlers,toddlers,boy,NA,NA,692,692,22.73511293634497,no
mecdmpihcbs_MPI_020-toddlers,mecdmpihcbs,MPI_020-toddlers,toddlers,girl,NA,NA,718,718,23.589322381930184,no
mecdmpihcbs_MPI_021-toddlers,mecdmpihcbs,MPI_021-toddlers,toddlers,girl,NA,NA,637,637,20.928131416837783,no
mecdmpihcbs_MPI_024-toddlers,mecdmpihcbs,MPI_024-toddlers,toddlers,girl,NA,NA,670,670,22.012320328542096,no
mecdmpihcbs_MPI_025-toddlers,mecdmpihcbs,MPI_025-toddlers,toddlers,boy,NA,NA,667,667,21.913757700205338,no
mecdmpihcbs_MPI_028-toddlers,mecdmpihcbs,MPI_028-toddlers,toddlers,girl,NA,NA,815,815,26.776180698151947,no
MEyeLab_MEyeLab_001-adults,MEyeLab,MEyeLab_001-adults,adults,woman,27,27,NA,NA,NA,no
MEyeLab_MEyeLab_002-adults,MEyeLab,MEyeLab_002-adults,adults,woman,27,27,NA,NA,NA,no
MEyeLab_MEyeLab_003-adults,MEyeLab,MEyeLab_003-adults,adults,woman,25,25,NA,NA,NA,no
MEyeLab_MEyeLab_004-adults,MEyeLab,MEyeLab_004-adults,adults,woman,25,25,NA,NA,NA,no
MEyeLab_MEyeLab_005-adults,MEyeLab,MEyeLab_005-adults,adults,woman,29,29,NA,NA,NA,no
MEyeLab_MEyeLab_006-adults,MEyeLab,MEyeLab_006-adults,adults,woman,25,25,NA,NA,NA,no
MEyeLab_MEyeLab_007-adults,MEyeLab,MEyeLab_007-adults,adults,woman,25,25,NA,NA,NA,no
MEyeLab_MEyeLab_008-adults,MEyeLab,MEyeLab_008-adults,adults,woman,21,21,NA,NA,NA,no
MEyeLab_MEyeLab_009-adults,MEyeLab,MEyeLab_009-adults,adults,man,27,27,NA,NA,NA,no
MEyeLab_MEyeLab_010-adults,MEyeLab,MEyeLab_010-adults,adults,man,29,29,NA,NA,NA,no
MEyeLab_MEyeLab_011-adults,MEyeLab,MEyeLab_011-adults,adults,man,30,30,NA,NA,NA,no
MEyeLab_MEyeLab_012-adults,MEyeLab,MEyeLab_012-adults,adults,woman,27,27,NA,NA,NA,no
MEyeLab_MEyeLab_013-adults,MEyeLab,MEyeLab_013-adults,adults,woman,32,32,NA,NA,NA,no
MEyeLab_MEyeLab_014-adults,MEyeLab,MEyeLab_014-adults,adults,woman,27,27,NA,NA,NA,no
MEyeLab_MEyeLab_015-adults,MEyeLab,MEyeLab_015-adults,adults,woman,24,24,NA,NA,NA,no
MEyeLab_MEyeLab_016-adults,MEyeLab,MEyeLab_016-adults,adults,woman,26,26,NA,NA,NA,no
MEyeLab_MEyeLab_017-adults,MEyeLab,MEyeLab_017-adults,adults,man,27,27,NA,NA,NA,no
MEyeLab_MEyeLab_018-adults,MEyeLab,MEyeLab_018-adults,adults,woman,25,25,NA,NA,NA,no
MEyeLab_MEyeLab_019-adults,MEyeLab,MEyeLab_019-adults,adults,woman,26,26,NA,NA,NA,no
MEyeLab_MEyeLab_020-adults,MEyeLab,MEyeLab_020-adults,adults,woman,27,27,NA,NA,NA,no
MEyeLab_MEyeLab_021-adults,MEyeLab,MEyeLab_021-adults,adults,woman,25,25,NA,NA,NA,no
MEyeLab_MEyeLab_022-adults,MEyeLab,MEyeLab_022-adults,adults,man,26,26,NA,NA,NA,no
MEyeLab_MEyeLab_023-adults,MEyeLab,MEyeLab_023-adults,adults,man,25,25,NA,NA,NA,no
MEyeLab_MEyeLab_024-adults,MEyeLab,MEyeLab_024-adults,adults,man,24,24,NA,NA,NA,no
MEyeLab_MEyeLab_025-adults,MEyeLab,MEyeLab_025-adults,adults,woman,21,21,NA,NA,NA,no
MEyeLab_MEyeLab_026-adults,MEyeLab,MEyeLab_026-adults,adults,woman,21,21,NA,NA,NA,no
MEyeLab_MEyeLab_027-adults,MEyeLab,MEyeLab_027-adults,adults,woman,21,21,NA,NA,NA,no
MEyeLab_MEyeLab_028-adults,MEyeLab,MEyeLab_028-adults,adults,woman,22,22,NA,NA,NA,no
MEyeLab_MEyeLab_029-adults,MEyeLab,MEyeLab_029-adults,adults,woman,22,22,NA,NA,NA,no
MEyeLab_MEyeLab_030-adults,MEyeLab,MEyeLab_030-adults,adults,woman,23,23,NA,NA,NA,no
MEyeLab_MEyeLab_031-adults,MEyeLab,MEyeLab_031-adults,adults,woman,19,19,NA,NA,NA,no
MEyeLab_MEyeLab_032-adults,MEyeLab,MEyeLab_032-adults,adults,woman,21,21,NA,NA,NA,no
MEyeLab_MEyeLab_033-adults,MEyeLab,MEyeLab_033-adults,adults,woman,20,20,NA,NA,NA,no
MEyeLab_MEyeLab_034-adults,MEyeLab,MEyeLab_034-adults,adults,man,22,22,NA,NA,NA,no
MEyeLab_MEyeLab_035-adults,MEyeLab,MEyeLab_035-adults,adults,man,19,19,NA,NA,NA,no
MEyeLab_MEyeLab_036-adults,MEyeLab,MEyeLab_036-adults,adults,man,27,27,NA,NA,NA,no
MEyeLab_MEyeLab_037-adults,MEyeLab,MEyeLab_037-adults,adults,woman,24,24,NA,NA,NA,no
MEyeLab_MEyeLab_038-adults,MEyeLab,MEyeLab_038-adults,adults,woman,26,26,NA,NA,NA,no
MEyeLab_MEyeLab_039-adults,MEyeLab,MEyeLab_039-adults,adults,man,22,22,NA,NA,NA,no
MEyeLab_MEyeLab_040-adults,MEyeLab,MEyeLab_040-adults,adults,woman,24,24,NA,NA,NA,no
MEyeLab_MEyeLab_041-adults,MEyeLab,MEyeLab_041-adults,adults,woman,24,24,NA,NA,NA,no
MEyeLab_MEyeLab_042-adults,MEyeLab,MEyeLab_042-adults,adults,woman,20,20,NA,NA,NA,no
MEyeLab_MEyeLab_043-adults,MEyeLab,MEyeLab_043-adults,adults,man,18,18,NA,NA,NA,no
MEyeLab_MEyeLab_044-adults,MEyeLab,MEyeLab_044-adults,adults,woman,22,22,NA,NA,NA,no
MEyeLab_MEyeLab_045-adults,MEyeLab,MEyeLab_045-adults,adults,woman,26,26,NA,NA,NA,no
MEyeLab_MEyeLab_046-adults,MEyeLab,MEyeLab_046-adults,adults,woman,27,27,NA,NA,NA,no
MEyeLab_MEyeLab_047-adults,MEyeLab,MEyeLab_047-adults,adults,woman,21,21,NA,NA,NA,no
MEyeLab_MEyeLab_048-adults,MEyeLab,MEyeLab_048-adults,adults,woman,26,26,NA,NA,NA,no
MEyeLab_MEyeLab_049-adults,MEyeLab,MEyeLab_049-adults,adults,woman,22,22,NA,NA,NA,no
MEyeLab_MEyeLab_050-adults,MEyeLab,MEyeLab_050-adults,adults,woman,25,25,NA,NA,NA,no
MEyeLab_MEyeLab_051-adults,MEyeLab,MEyeLab_051-adults,adults,man,26,26,NA,NA,NA,no
MEyeLab_MEyeLab_052-adults,MEyeLab,MEyeLab_052-adults,adults,woman,26,26,NA,NA,NA,no
MEyeLab_MEyeLab_053-adults,MEyeLab,MEyeLab_053-adults,adults,man,29,29,NA,NA,NA,no
MiniDundee_DUN_100-adults,MiniDundee,DUN_100-adults,adults,woman,22,22,NA,NA,NA,no
MiniDundee_DUN_101-adults,MiniDundee,DUN_101-adults,adults,woman,22,22,NA,NA,NA,no
MiniDundee_DUN_102-adults,MiniDundee,DUN_102-adults,adults,man,37,37,NA,NA,NA,no
MiniDundee_DUN_103-adults,MiniDundee,DUN_103-adults,adults,man,22,22,NA,NA,NA,no
MiniDundee_DUN_104-adults,MiniDundee,DUN_104-adults,adults,woman,33,33,NA,NA,NA,no
MiniDundee_DUN_105-adults,MiniDundee,DUN_105-adults,adults,woman,29,29,NA,NA,NA,no
MiniDundee_DUN_106-adults,MiniDundee,DUN_106-adults,adults,woman,21,21,NA,NA,NA,no
MiniDundee_DUN_107-adults,MiniDundee,DUN_107-adults,adults,woman,59,59,NA,NA,NA,yes
MiniDundee_DUN_108-adults,MiniDundee,DUN_108-adults,adults,woman,21,21,NA,NA,NA,no
MiniDundee_DUN_109-adults,MiniDundee,DUN_109-adults,adults,man,27,27,NA,NA,NA,no
MiniDundee_DUN_110-adults,MiniDundee,DUN_110-adults,adults,woman,30,30,NA,NA,NA,no
MiniDundee_DUN_111-adults,MiniDundee,DUN_111-adults,adults,woman,24,24,NA,NA,NA,no
MiniDundee_DUN_112-adults,MiniDundee,DUN_112-adults,adults,woman,42,42,NA,NA,NA,no
MiniDundee_DUN_114-adults,MiniDundee,DUN_114-adults,adults,woman,44,44,NA,NA,NA,no
MiniDundee_DUN_115-adults,MiniDundee,DUN_115-adults,adults,woman,40,40,NA,NA,NA,no
mpievaCCP_MPI_005-toddlers,mpievaCCP,MPI_005-toddlers,toddlers,girl,NA,NA,687,687,22.57084188911704,no
mpievaCCP_MPI_006-toddlers,mpievaCCP,MPI_006-toddlers,toddlers,boy,NA,NA,784,784,25.757700205338807,no
mpievaCCP_MPI_007-toddlers,mpievaCCP,MPI_007-toddlers,toddlers,girl,NA,NA,802,802,26.34907597535934,no
mpievaCCP_MPI_008-toddlers,mpievaCCP,MPI_008-toddlers,toddlers,girl,NA,NA,700,700,22.99794661190965,no
mpievaCCP_MPI_009-toddlers,mpievaCCP,MPI_009-toddlers,toddlers,girl,NA,NA,793,793,26.053388090349078,no
mpievaCCP_MPI_010-toddlers,mpievaCCP,MPI_010-toddlers,toddlers,girl,NA,NA,651,651,21.388090349075974,no
mpievaCCP_MPI_011-toddlers,mpievaCCP,MPI_011-toddlers,toddlers,girl,NA,NA,660,660,21.68377823408624,no
mpievaCCP_MPI_012-toddlers,mpievaCCP,MPI_012-toddlers,toddlers,girl,NA,NA,811,811,26.644763860369608,no
mpievaCCP_MPI_013-toddlers,mpievaCCP,MPI_013-toddlers,toddlers,boy,NA,NA,784,784,25.757700205338807,no
mpievaCCP_MPI_014-toddlers,mpievaCCP,MPI_014-toddlers,toddlers,boy,NA,NA,629,629,20.6652977412731,no
mpievaCCP_MPI_015-toddlers,mpievaCCP,MPI_015-toddlers,toddlers,girl,NA,NA,643,643,21.125256673511295,no
mpievaCCP_MPI_016-toddlers,mpievaCCP,MPI_016-toddlers,toddlers,girl,NA,NA,615,615,20.20533880903491,no
mpievaCCP_MPI_017-toddlers,mpievaCCP,MPI_017-toddlers,toddlers,girl,NA,NA,686,686,22.537987679671456,no
mpievaCCP_MPI_018-toddlers,mpievaCCP,MPI_018-toddlers,toddlers,boy,NA,NA,700,700,22.99794661190965,no
mpievaCCP_MPI_019-toddlers,mpievaCCP,MPI_019-toddlers,toddlers,boy,NA,NA,667,667,21.913757700205338,no
mpievaCCP_MPI_020-toddlers,mpievaCCP,MPI_020-toddlers,toddlers,boy,NA,NA,687,687,22.57084188911704,no
mpievaCCP_MPI_021-toddlers,mpievaCCP,MPI_021-toddlers,toddlers,boy,NA,NA,813,813,26.710472279260777,no
mpievaCCP_MPI_022-toddlers,mpievaCCP,MPI_022-toddlers,toddlers,boy,NA,NA,812,812,26.677618069815196,no
mpievaCCP_MPI_023-toddlers,mpievaCCP,MPI_023-toddlers,toddlers,girl,NA,NA,824,824,27.071868583162217,yes
mpievaCCP_MPI_024-toddlers,mpievaCCP,MPI_024-toddlers,toddlers,boy,NA,NA,825,825,27.104722792607802,yes
mpievaCCP_MPI_025-toddlers,mpievaCCP,MPI_025-toddlers,toddlers,boy,NA,NA,802,802,26.34907597535934,no
mpievaCCP_MPI_026-toddlers,mpievaCCP,MPI_026-toddlers,toddlers,boy,NA,NA,678,678,22.275154004106774,no
mpievaCCP_MPI_027-toddlers,mpievaCCP,MPI_027-toddlers,toddlers,boy,NA,NA,606,606,19.90965092402464,no
mpievaCCP_MPI_028-toddlers,mpievaCCP,MPI_028-toddlers,toddlers,girl,NA,NA,681,681,22.373716632443532,no
babylabOxford_UoO146-toddlers,babylabOxford,UoO146-toddlers,toddlers,girl,NA,NA,719,719,23.62217659137577,no
babylabOxford_UoO158-toddlers,babylabOxford,UoO158-toddlers,toddlers,girl,NA,NA,738,738,24.24640657084189,no
babylabOxford_UoO165-toddlers,babylabOxford,UoO165-toddlers,toddlers,girl,NA,NA,834,834,27.40041067761807,yes
babylabOxford_UoO225-toddlers,babylabOxford,UoO225-toddlers,toddlers,girl,NA,NA,787,787,25.856262833675565,no
babylabOxford_UoO231-toddlers,babylabOxford,UoO231-toddlers,toddlers,girl,NA,NA,645,645,21.190965092402465,no
babylabOxford_UoO232-toddlers,babylabOxford,UoO232-toddlers,toddlers,boy,NA,NA,733,733,24.082135523613964,no
babylabOxford_UoO327-toddlers,babylabOxford,UoO327-toddlers,toddlers,boy,NA,NA,666,666,21.880903490759753,no
babylabOxford_UoO335-toddlers,babylabOxford,UoO335-toddlers,toddlers,boy,NA,NA,715,715,23.49075975359343,no
babylabOxford_UoO393-toddlers,babylabOxford,UoO393-toddlers,toddlers,boy,NA,NA,595,595,19.548254620123203,no
babylabOxford_UoO545-toddlers,babylabOxford,UoO545-toddlers,toddlers,boy,NA,NA,724,724,23.786447638603697,no
babylabOxford_UoO585-toddlers,babylabOxford,UoO585-toddlers,toddlers,boy,NA,NA,827,827,27.170431211498972,yes
babylabOxford_UoO616-toddlers,babylabOxford,UoO616-toddlers,toddlers,boy,NA,NA,771,771,25.3305954825462,no
babylabOxford_UoO686-toddlers,babylabOxford,UoO686-toddlers,toddlers,boy,NA,NA,744,744,24.4435318275154,no
babylabOxford_UoO738-toddlers,babylabOxford,UoO738-toddlers,toddlers,boy,NA,NA,708,708,23.260780287474333,no
babylabOxford_UoO788-toddlers,babylabOxford,UoO788-toddlers,toddlers,girl,NA,NA,802,802,26.34907597535934,no
babylabOxford_UoO796-toddlers,babylabOxford,UoO796-toddlers,toddlers,boy,NA,NA,794,794,26.086242299794662,no
babylabOxford_UoO823-toddlers,babylabOxford,UoO823-toddlers,toddlers,girl,NA,NA,596,596,19.58110882956879,no
babylabOxford_UoO877-toddlers,babylabOxford,UoO877-toddlers,toddlers,girl,NA,NA,621,621,20.402464065708422,no
babylabOxford_UoO946-toddlers,babylabOxford,UoO946-toddlers,toddlers,boy,NA,NA,816,816,26.809034907597535,no
babylabOxford_UoO968-toddlers,babylabOxford,UoO968-toddlers,toddlers,boy,NA,NA,726,726,23.852156057494867,no
babylabOxford_UoO996-toddlers,babylabOxford,UoO996-toddlers,toddlers,boy,NA,NA,711,711,23.359342915811087,no
babylabOxford_UoO543-toddlers,babylabOxford,UoO543-toddlers,toddlers,girl,NA,NA,643,643,21.125256673511295,no
PKUSu_PKU_104-adults,PKUSu,PKU_104-adults,adults,woman,22,22,NA,NA,NA,no
PKUSu_PKU_105-adults,PKUSu,PKU_105-adults,adults,woman,29,29,NA,NA,NA,no
PKUSu_PKU_106-adults,PKUSu,PKU_106-adults,adults,woman,24,24,NA,NA,NA,no
PKUSu_PKU_107-adults,PKUSu,PKU_107-adults,adults,man,19,19,NA,NA,NA,no
PKUSu_PKU_111-adults,PKUSu,PKU_111-adults,adults,woman,26,26,NA,NA,NA,no
PKUSu_PKU_112-adults,PKUSu,PKU_112-adults,adults,woman,25,25,NA,NA,NA,no
PKUSu_PKU_113-adults,PKUSu,PKU_113-adults,adults,man,21,21,NA,NA,NA,no
PKUSu_PKU_114-adults,PKUSu,PKU_114-adults,adults,woman,20,20,NA,NA,NA,no
PKUSu_PKU_115-adults,PKUSu,PKU_115-adults,adults,woman,25,25,NA,NA,NA,no
PKUSu_PKU_116-adults,PKUSu,PKU_116-adults,adults,woman,25,25,NA,NA,NA,no
PKUSu_PKU_118-adults,PKUSu,PKU_118-adults,adults,man,21,21,NA,NA,NA,no
PKUSu_PKU_119-adults,PKUSu,PKU_119-adults,adults,man,24,24,NA,NA,NA,no
PKUSu_PKU_120-adults,PKUSu,PKU_120-adults,adults,woman,20,20,NA,NA,NA,no
PKUSu_PKU_121-adults,PKUSu,PKU_121-adults,adults,man,18,18,NA,NA,NA,no
PKUSu_PKU_122-adults,PKUSu,PKU_122-adults,adults,woman,23,23,NA,NA,NA,no
PKUSu_PKU_124-adults,PKUSu,PKU_124-adults,adults,woman,21,21,NA,NA,NA,no
PKUSu_PKU_126-adults,PKUSu,PKU_126-adults,adults,man,20,20,NA,NA,NA,no
PKUSu_PKU_127-adults,PKUSu,PKU_127-adults,adults,woman,20,20,NA,NA,NA,no
PKUSu_PKU_128-adults,PKUSu,PKU_128-adults,adults,woman,22,22,NA,NA,NA,no
PKUSu_PKU_129-adults,PKUSu,PKU_129-adults,adults,woman,21,21,NA,NA,NA,no
PKUSu_PKU_130-adults,PKUSu,PKU_130-adults,adults,woman,26,26,NA,NA,NA,no
PKUSu_PKU_131-adults,PKUSu,PKU_131-adults,adults,man,21,21,NA,NA,NA,no
PKUSu_PKU_133-adults,PKUSu,PKU_133-adults,adults,man,34,34,NA,NA,NA,no
PKUSu_PKU_134-adults,PKUSu,PKU_134-adults,adults,woman,24,24,NA,NA,NA,no
PKUSu_PKU_135-adults,PKUSu,PKU_135-adults,adults,man,22,22,NA,NA,NA,no
PKUSu_PKU_136-adults,PKUSu,PKU_136-adults,adults,woman,20,20,NA,NA,NA,no
PKUSu_PKU_137-adults,PKUSu,PKU_137-adults,adults,woman,19,19,NA,NA,NA,no
PKUSu_PKU_138-adults,PKUSu,PKU_138-adults,adults,man,22,22,NA,NA,NA,no
PKUSu_PKU_139-adults,PKUSu,PKU_139-adults,adults,man,22,22,NA,NA,NA,no
PKUSu_PKU_140-adults,PKUSu,PKU_140-adults,adults,woman,24,24,NA,NA,NA,no
PKUSu_PKU_141-adults,PKUSu,PKU_141-adults,adults,man,22,22,NA,NA,NA,no
PKUSu_PKU_142-adults,PKUSu,PKU_142-adults,adults,man,23,23,NA,NA,NA,no
PKUSu_PKU_220-toddlers,PKUSu,PKU_220-toddlers,toddlers,girl,NA,NA,584,584,19.186858316221766,no
PKUSu_PKU_221-toddlers,PKUSu,PKU_221-toddlers,toddlers,girl,NA,NA,632,632,20.763860369609855,no
PKUSu_PKU_222-toddlers,PKUSu,PKU_222-toddlers,toddlers,girl,NA,NA,644,644,21.15811088295688,no
PKUSu_PKU_224-toddlers,PKUSu,PKU_224-toddlers,toddlers,girl,NA,NA,608,608,19.975359342915812,no
PKUSu_PKU_225-toddlers,PKUSu,PKU_225-toddlers,toddlers,boy,NA,NA,641,641,21.059548254620125,no
PKUSu_PKU_226-toddlers,PKUSu,PKU_226-toddlers,toddlers,girl,NA,NA,588,588,19.31827515400411,no
PKUSu_PKU_228-toddlers,PKUSu,PKU_228-toddlers,toddlers,boy,NA,NA,676,676,22.209445585215605,no
PKUSu_PKU_230-toddlers,PKUSu,PKU_230-toddlers,toddlers,girl,NA,NA,636,636,20.895277207392198,no
PKUSu_PKU_232-toddlers,PKUSu,PKU_232-toddlers,toddlers,boy,NA,NA,642,642,21.09240246406571,no
PKUSu_PKU_234-toddlers,PKUSu,PKU_234-toddlers,toddlers,boy,NA,NA,632,632,20.763860369609855,no
PKUSu_PKU_236-toddlers,PKUSu,PKU_236-toddlers,toddlers,girl,NA,NA,649,649,21.322381930184804,no
PKUSu_PKU_237-toddlers,PKUSu,PKU_237-toddlers,toddlers,boy,NA,NA,636,636,20.895277207392198,no
